Wall time,Step,Value
1614249489.9698064,1,0.11286599934101105
1614249918.8341832,2,0.1114170029759407
1614250347.6450443,3,0.11129099875688553
1614250776.7856934,4,0.10786499828100204
1614251209.1133444,5,0.09913600236177444
1614253474.4052484,6,0.09018000215291977
1614253916.5207772,7,0.07547400146722794
1614254358.8262093,8,0.06742700189352036
1614254790.857244,9,0.06565400213003159
1614255221.8749614,10,0.05818700045347214
1614257505.0264635,11,0.05399499833583832
1614257934.308404,12,0.05780100077390671
1614258362.516394,13,0.060203999280929565
1614258793.4947383,14,0.0490729995071888
1614259232.6979382,15,0.04762599989771843
1614261530.7945497,16,0.05054900050163269
1614261973.639903,17,0.04465999826788902
1614262434.4328806,18,0.07118099927902222
1614262880.242254,19,0.05060800164937973
1614263313.644096,20,0.04831000044941902
1614266437.3970885,21,0.049233999103307724
1614266869.538728,22,0.04270400106906891
1614267321.9632838,23,0.042454998940229416
1614267791.5577598,24,0.041044000536203384
1614268271.6153457,25,0.04088100045919418
1614273236.46629,26,0.04054800048470497
1614273690.5629447,27,0.04175499826669693
1614274141.533258,28,0.04031600058078766
1614274574.1338043,29,0.06332500278949738
1614275006.0788946,30,0.0408720001578331
1614277349.0968587,31,0.04072500020265579
1614277786.6400926,32,0.03983199968934059
1614278223.014746,33,0.04065300151705742
1614278656.6945589,34,0.04885900020599365
1614279096.3994021,35,0.04179999977350235
1614281425.75173,36,0.05001100152730942
1614281868.3541672,37,0.04270099848508835
1614282307.937074,38,0.03993700072169304
1614282740.058187,39,0.04443800076842308
1614283172.19975,40,0.04065600037574768
1614285483.3847775,41,0.04160400107502937
1614285913.0940053,42,0.03995899856090546
1614286343.7856424,43,0.04066599905490875
1614286774.8261652,44,0.0382240004837513
1614287214.0147746,45,0.03919899836182594
1614289557.249173,46,0.03876199945807457
1614290002.181997,47,0.04140700027346611
1614290446.103617,48,0.04382700100541115
1614290887.4941607,49,0.040734998881816864
1614291321.8931482,50,0.03815300017595291
1614293738.312453,51,0.03776000067591667
1614294180.5301964,52,0.039372000843286514
1614294616.9869747,53,0.03955399990081787
1614295051.6828208,54,0.040803998708724976
1614295491.1541748,55,0.038005001842975616
1614297813.1585176,56,0.03793099895119667
1614298261.650079,57,0.038148000836372375
1614298711.3909101,58,0.044328998774290085
1614299154.8676581,59,0.038293998688459396
1614299589.4544754,60,0.03740900009870529
1614301946.021129,61,0.03780199959874153
1614302389.3220844,62,0.03947500139474869
1614302823.8002865,63,0.038286998867988586
1614303254.8905978,64,0.037278998643159866
1614303687.9350977,65,0.03947699815034866
1614305991.210219,66,0.0381230004131794
1614306433.1367722,67,0.036740999668836594
