Wall time,Step,Value
1614959597.0658815,1,0.11044199764728546
1614960615.4031487,2,0.10120899975299835
1614961637.1495802,3,0.08636800199747086
1614962656.600368,4,0.07152099907398224
1614963680.8242717,5,0.0628189966082573
1614966535.1939845,6,0.05440400168299675
1614967520.0934358,7,0.05204100161790848
1614968538.1459706,8,0.1038770005106926
1614969562.1200912,9,0.09062500298023224
1614970578.8044646,10,0.07023900002241135
1614972689.9912238,11,0.05986599996685982
1614973664.2722797,12,0.056880999356508255
1614974638.4087,13,0.06946799904108047
1614975618.1297905,14,0.05892400071024895
1614976601.453855,15,0.06161599978804588
1614979204.513708,16,0.04969700053334236
1614980178.3811426,17,0.04778299853205681
1614981149.9127328,18,0.0461760014295578
1614982127.8246827,19,0.07134100049734116
1614983108.4819632,20,0.04879499971866608
1614985453.070237,21,0.04891199991106987
1614986430.6899397,22,0.045162998139858246
1614987406.0742362,23,0.04588700085878372
1614988382.354778,24,0.04097000136971474
1614989360.1943138,25,0.0510220006108284
1614991798.3654265,26,0.04065899923443794
1614992780.319536,27,0.03996900096535683
1614993757.6285422,28,0.04162900149822235
1614994731.664226,29,0.038437001407146454
1614995706.5043833,30,0.03971099853515625
1614998030.8173985,31,0.04004399850964546
1614999009.3877344,32,0.045584000647068024
1614999989.5847962,33,0.039673998951911926
1615000969.4629614,34,0.04026100039482117
1615001944.0760515,35,0.0421690009534359
1615004092.7258694,36,0.04729299992322922
1615005074.0434113,37,0.04556199908256531
1615006053.5941124,38,0.03888799995183945
1615007034.5519772,39,0.041634999215602875
1615008012.8030546,40,0.04399900138378143
1615010162.3323975,41,0.046859998255968094
1615011139.9823122,42,0.03764300048351288
1615012118.4186485,43,0.04017899930477142
1615013097.2035244,44,0.04361100122332573
1615014076.0077903,45,0.042472001165151596
1615016626.306613,46,0.038554999977350235
1615017600.606568,47,0.03717999905347824
1615018579.2464948,48,0.03626599907875061
1615019559.795405,49,0.03719300031661987
1615020540.6196003,50,0.04478299990296364
1615022877.762301,51,0.03781399875879288
1615023852.8803601,52,0.03784799948334694
1615024825.4977632,53,0.03596299886703491
1615025807.022306,54,0.035346001386642456
1615026785.4210753,55,0.041606999933719635
1615029051.6038115,56,0.035930998623371124
1615030027.228515,57,0.03770500048995018
1615031002.7666798,58,0.03839400038123131
1615031976.2614748,59,0.043063998222351074
1615032955.6833303,60,0.04205000028014183
1615035257.5356221,61,0.03894900158047676
1615036236.8114371,62,0.037703998386859894
1615037213.798185,63,0.035930000245571136
1615038185.8702073,64,0.04020699858665466
1615039162.214388,65,0.038329001516103745
1615041081.6818404,66,0.03645399957895279
1615042037.0770772,67,0.035645999014377594
1615043019.4134345,68,0.03947199881076813
1615043999.2706017,69,0.03622400015592575
1615044973.7718089,70,0.03903299942612648
1615047234.7702446,71,0.03649500012397766
1615048133.930011,72,0.05178000032901764
1615049113.2753637,73,0.04129200056195259
1615050094.7598078,74,0.03576099872589111
1615051074.450295,75,0.03582900017499924
1615053274.6649468,76,0.04634200036525726
1615054016.3276658,77,0.03661999851465225
1615055000.4837906,78,0.04127199947834015
1615055980.7658567,79,0.04349000006914139
1615056961.3440013,80,0.04152600094676018
1615059273.2438447,81,0.038162000477313995
1615059878.0569327,82,0.037967998534440994
1615060694.2874076,83,0.054878998547792435
1615061671.819125,84,0.038210999220609665
1615062654.1240418,85,0.03537999838590622
1615065354.8224514,86,0.03614399954676628
1615065958.7135746,87,0.036750998347997665
1615066726.9367707,88,0.039103999733924866
1615067703.0572646,89,0.036722999066114426
1615068682.1382382,90,0.04419799894094467
1615071411.7027397,91,0.04343799874186516
1615072021.684632,92,0.036049000918865204
1615072676.7843764,93,0.03890899941325188
1615073651.129273,94,0.03614699840545654
1615074627.7157178,95,0.03586899861693382
1615077595.1784062,96,0.03556500002741814
1615078209.5436623,97,0.03518600016832352
1615078917.4598825,98,0.03503600135445595
1615079895.6688166,99,0.03569500148296356
1615080868.6257696,100,0.037578001618385315
1615083586.6499603,101,0.038975998759269714
1615084198.3494217,102,0.043540000915527344
1615084807.0407608,103,0.03487199917435646
1615085415.4753747,104,0.03547000139951706
1615086012.8653762,105,0.03453899919986725
1615087320.1890805,106,0.04004000127315521
1615087908.5862353,107,0.0406000018119812
1615088496.26806,108,0.03761100023984909
1615089085.183088,109,0.036056000739336014
1615089672.5943708,110,0.047272998839616776
1615090970.5091507,111,0.04659999907016754
1615091564.44604,112,0.043021999299526215
1615092159.9215178,113,0.03545999899506569
1615092754.763931,114,0.03681199997663498
1615093345.0001323,115,0.04631400108337402
1615094586.957217,116,0.08330799639225006
1615095171.5427835,117,0.06920000165700912
1615095758.0108562,118,0.046769000589847565
1615096343.594178,119,0.03979099914431572
1615096927.3813412,120,0.03759799897670746
1615098229.0421448,121,0.04109099879860878
