Wall time,Step,Value
1615345288.0995197,5,0.4069260060787201
1615385002.951057,10,0.6255859732627869
1615424477.8215134,15,0.750944972038269
1615462982.6933448,20,0.7625889778137207
1615507075.767242,25,0.7887489795684814
1615553174.6112826,30,0.7544230222702026
1615587978.867347,35,0.8202030062675476
1615622137.2652285,40,0.8274610042572021
1615662746.6986072,45,0.8253440260887146
1615706194.268495,50,0.8418269753456116
1615737612.5064108,55,0.8250420093536377
1615761667.7964118,60,0.8551340103149414
1615776056.7391074,65,0.8436409831047058
1615795111.7845385,70,0.8637530207633972
1615814631.017111,75,0.861939013004303
1615834194.9610302,80,0.853318989276886
1615851281.7253134,85,0.8693479895591736
1615866758.8705304,90,0.8744900226593018
1615921857.8796394,95,0.8743379712104797
1615950229.4151797,100,0.8726750016212463
1615979551.4902515,105,0.8731290102005005
1615995975.0049808,110,0.8720700144767761
1616001934.766143,115,0.8812940120697021
1616006043.086841,120,0.8655679821968079
1616010211.0358293,125,0.8779680132865906
1616014317.7671432,130,0.8707090020179749
1616018454.9798818,135,0.8790259957313538
1616022565.7460136,140,0.8797820210456848
1616026689.3686903,145,0.8791769742965698
1616030787.7521644,150,0.8926360011100769
1616086577.1924984,155,0.8791769742965698
1616106805.0784929,160,0.8880990147590637
1616127224.7376664,165,0.8965669870376587
1616151768.6504683,170,0.8826550245285034
1616171706.5544543,175,0.8893089890480042
1616186825.5795462,180,0.880236029624939
1616195853.9525492,185,0.893392026424408
1616204359.5823796,190,0.8871920108795166
1616214573.3047931,195,0.8906700015068054
1616223861.0641673,200,0.8755480051040649
