Wall time,Step,Value
1613674496.4974837,5,0.05858900025486946
1613680928.246027,10,0.05858900025486946
1613688001.4980698,15,0.05858900025486946
1613693714.4348981,20,0.05858900025486946
1613701787.0460079,25,0.05858900025486946
1613708219.7327154,30,0.056995000690221786
1613714960.5433831,35,0.05858900025486946
1613720659.3591866,40,0.05858900025486946
1613729068.4773517,45,0.05858900025486946
1613735497.9238179,50,0.056995000690221786
1613741802.742789,55,0.05858900025486946
1613748018.7734447,60,0.05858900025486946
1613756128.0390575,65,0.05858900025486946
1613763079.9748755,70,0.05858900025486946
1613768905.1281035,75,0.05858900025486946
1613775199.2603097,80,0.05858900025486946
1613783069.2695322,85,0.05858900025486946
1613791325.6666396,90,0.056995000690221786
1613796571.9974496,95,0.056995000690221786
1613803394.7341359,100,0.05858900025486946
1613810357.1262753,105,0.056995000690221786
1613818545.6667888,110,0.05858900025486946
1613824765.8465414,115,0.056995000690221786
1613831662.9211621,120,0.05858900025486946
1613837358.0080307,125,0.05858900025486946
1613844419.9209068,130,0.056995000690221786
1613851504.9228354,135,0.056995000690221786
1613859985.4805093,140,0.056995000690221786
1613865542.7447593,145,0.05858900025486946
1613872232.4556184,150,0.056995000690221786
1613878676.8313885,155,0.05858900025486946
1613886703.1293492,160,0.056995000690221786
1613893049.4443936,165,0.05858900025486946
1613899636.0420384,170,0.056995000690221786
1613905355.239452,175,0.056995000690221786
1613912624.794791,180,0.056995000690221786
1613919520.4757807,185,0.056995000690221786
1613927950.5947785,190,0.056995000690221786
1613933729.917457,195,0.056995000690221786
1613940246.6117854,200,0.056995000690221786
