Wall time,Step,Value
1607088316.3358748,1,0.12415800243616104
1607089022.877324,2,0.12309599667787552
1607089634.0525868,3,0.12313999980688095
1607090245.0777242,4,0.12337999790906906
1607091235.8334422,5,0.12335199862718582
1607093568.2957046,6,0.12304700165987015
1607094183.2923698,7,0.12278600037097931
1607094860.7788644,8,0.12344300001859665
1607095848.5428874,9,0.12335599958896637
1607096465.0016325,10,0.12453299760818481
1607098652.902641,11,0.12429399788379669
1607099395.443653,12,0.12501899898052216
1607100317.4781206,13,0.1253580003976822
1607100925.577822,14,0.12416599690914154
1607104888.3306234,1,0.12511000037193298
1607105540.8755004,2,0.12360300123691559
1607106165.2717934,3,0.12328100204467773
1607106789.168552,4,0.12409500032663345
1607107834.3216524,5,0.11940400302410126
1607110019.6752834,6,0.1201149970293045
1607110633.7865744,7,0.12384799867868423
1607111355.1779375,8,0.12270300090312958
1607112306.192402,9,0.12328899651765823
1607112919.7562876,10,0.12392500042915344
1607115259.6512237,11,0.12276600301265717
1607116309.4437273,12,0.1233849972486496
1607116924.0183566,13,0.12321999669075012
1607117538.0028021,14,0.12334699928760529
1607118153.8707132,15,0.12333700060844421
1607120837.7910998,16,0.12405800074338913
1607121455.1466768,17,0.12314599752426147
1607122071.5467885,18,0.12287399917840958
1607122704.204147,19,0.12359900027513504
1607123740.9094572,20,0.1240520030260086
1607126260.3435621,21,0.12336499989032745
1607127109.0771973,22,0.12317699939012527
1607127941.2153618,23,0.12440100312232971
1607128559.290779,24,0.1237419992685318
1607129176.259188,25,0.12308599799871445
1607131661.3669846,26,0.12294500321149826
1607132414.174901,27,0.12322299927473068
1607133029.0405438,28,0.12370400130748749
1607133643.999249,29,0.12288399785757065
1607134602.0148103,30,0.12356399744749069
1607136914.8152173,31,0.123260997235775
1607137530.7685301,32,0.12370999902486801
1607138144.668809,33,0.12335000187158585
1607139194.0618546,34,0.12361600250005722
1607139812.180588,35,0.1237189993262291
1607142287.7688828,36,0.12283699959516525
1607143339.4749131,37,0.12347599864006042
1607143956.1523466,38,0.12347999960184097
1607144570.3835492,39,0.12360499799251556
1607145190.4808006,40,0.123649001121521
1607147778.0493095,41,0.1238510012626648
1607148404.2356074,42,0.1238429993391037
1607149021.9975965,43,0.1240210011601448
1607149645.003193,44,0.12358299642801285
1607150692.4492533,45,0.12305200099945068
1607152878.3464649,46,0.12372100353240967
1607153491.9891937,47,0.12344300001859665
1607154256.3288314,48,0.12296599894762039
1607155158.2365222,49,0.12276999652385712
1607155783.9353702,50,0.12291199713945389
1607158066.0132189,51,0.12298399955034256
1607159044.803033,52,0.12447100132703781
1607159734.0911536,53,0.1243320032954216
1607160349.7229376,54,0.12261699885129929
1607160963.7046692,55,0.12316499650478363
1607163913.9167411,56,0.12268400192260742
1607164527.2354672,57,0.12273599952459335
1607165302.9439542,58,0.12375099956989288
1607166191.361875,59,0.12350700050592422
1607166807.2951043,60,0.12324199825525284
1607169136.899881,61,0.12277200073003769
1607170188.7599573,62,0.12331999838352203
1607170807.8523715,63,0.12363500148057938
1607171425.0085297,64,0.12319300323724747
1607172045.4659975,65,0.12340299785137177
1607174515.9471552,66,0.1236250028014183
1607175174.7094033,67,0.12291499972343445
1607175791.1638436,68,0.12301799654960632
1607176408.077295,69,0.12322600185871124
1607177026.9432464,70,0.12289199978113174
1607178385.272317,71,0.12345200031995773
1607178987.9139876,72,0.1193389967083931
1607179584.9230695,73,0.1226240023970604
1607180177.354134,74,0.1223210021853447
1607180769.905955,75,0.12179200351238251
1607182048.9705985,76,0.12280400097370148
1607182647.776044,77,0.12115299701690674
1607183245.6484199,78,0.12026499956846237
1607183846.23977,79,0.1217460036277771
1607184473.1486287,80,0.12257599830627441
1607185766.869916,81,0.12345699965953827
1607186365.173869,82,0.12351399660110474
1607186956.8722308,83,0.12337899953126907
1607187550.5737498,84,0.123539999127388
1607188145.3754966,85,0.12316899746656418
1607189444.6025956,86,0.1234000027179718
1607190042.4589906,87,0.12450099736452103
1607190641.4650059,88,0.12271499633789062
1607191239.63436,89,0.12178000062704086
1607191878.3076549,90,0.1224989965558052
1607193178.7813382,91,0.12452500313520432
1607193783.555178,92,0.12258700281381607
1607194381.691595,93,0.12400099635124207
1607194977.7873325,94,0.12329799681901932
1607195573.436723,95,0.12321099638938904
1607196821.9565487,96,0.12334000319242477
1607197424.6629267,97,0.12299100309610367
1607198023.4364257,98,0.12302900105714798
1607198627.4168146,99,0.12341400235891342
1607199232.8876057,100,0.1228950023651123
1607200515.3532763,101,0.12309899926185608
1607201122.49084,102,0.12363799661397934
1607201729.6916382,103,0.12345600128173828
1607202336.5215228,104,0.12386900186538696
1607202935.2357125,105,0.12292800098657608
1607204177.3455017,106,0.12362200021743774
1607204773.5646296,107,0.12216900289058685
1607205368.2499845,108,0.12354400008916855
1607205978.7878835,109,0.12409000098705292
1607206616.5966496,110,0.12271799892187119
1607207869.5103972,111,0.12331700325012207
1607208468.6486027,112,0.12372899800539017
1607209070.2115483,113,0.1221340000629425
1607209677.2614918,114,0.12328500300645828
1607210283.4781637,115,0.12386500090360641
1607211568.0794153,116,0.1233770027756691
1607212166.3472757,117,0.12374799698591232
1607212764.2158663,118,0.12359099835157394
1607213396.4223657,119,0.12326399981975555
1607214006.5486538,120,0.12359499931335449
1607215271.7692091,121,0.12316299974918365
1607215870.3534684,122,0.12379399687051773
1607216469.7541673,123,0.12284400314092636
1607217067.423776,124,0.12275999784469604
1607217663.2707927,125,0.12380299717187881
1607218945.3779593,126,0.12384200096130371
1607219540.9201753,127,0.12349399924278259
1607220140.21446,128,0.12357199937105179
1607220766.7070408,129,0.12301599979400635
1607221370.689992,130,0.12413699924945831
1607222666.45043,131,0.1241149976849556
1607223268.2497861,132,0.12383899837732315
1607223866.8258293,133,0.12090499699115753
1607224463.8816671,134,0.11401700228452682
1607225062.9511504,135,0.12013299763202667
1607226292.4651806,136,0.12093900144100189
1607226891.7438211,137,0.12150999903678894
1607227500.7726192,138,0.12334900349378586
1607228122.6482246,139,0.123260997235775
1607228728.38581,140,0.12352599948644638
1607229998.6679769,141,0.12342000007629395
1607230595.2738414,142,0.12286199629306793
1607231192.109036,143,0.12302300333976746
1607231788.7453213,144,0.12324599921703339
1607232384.7089434,145,0.12376400083303452
1607233630.149793,146,0.12298700213432312
1607234234.9143715,147,0.12435100227594376
1607234860.5137565,148,0.12223999947309494
1607235481.7419724,149,0.12282799929380417
1607236085.405368,150,0.12363000214099884
1607237380.06277,151,0.12295299768447876
1607237976.37241,152,0.12351299822330475
1607238572.4489968,153,0.12329699844121933
1607239166.7391853,154,0.1234159991145134
1607239764.69082,155,0.1234230026602745
1607241027.704992,156,0.12357600033283234
1607241634.953292,157,0.12299799919128418
1607242253.667338,158,0.12315700203180313
1607242852.6289887,159,0.12308699637651443
1607243453.744538,160,0.12308400124311447
1607244736.4212086,161,0.12303899973630905
1607245332.8330235,162,0.12309200316667557
1607245930.1962664,163,0.1229029968380928
1607246532.9474008,164,0.12329400330781937
1607247138.7159028,165,0.12319599837064743
1607248456.095703,166,0.12301699817180634
1607249062.9991171,167,0.12330800294876099
1607249665.9223714,168,0.12334900349378586
1607250265.2153714,169,0.12312199920415878
1607250863.8574126,170,0.12302599847316742
1607252126.7526805,171,0.12299799919128418
1607252725.478888,172,0.12336800247430801
1607253329.1372457,173,0.1227319985628128
1607253934.3417528,174,0.12340299785137177
1607254530.0906107,175,0.12360700219869614
1607255771.9257154,176,0.12289399653673172
1607256384.8376007,177,0.12309099733829498
1607257011.057325,178,0.12303899973630905
1607257610.730079,179,0.1232139989733696
1607258211.7431772,180,0.12280700355768204
1607259504.1433008,181,0.12292899936437607
1607260111.2961597,182,0.12369100004434586
1607260712.4231954,183,0.12313000112771988
1607261307.7372692,184,0.12414799630641937
1607261902.3953357,185,0.12441200017929077
1607263191.4755228,186,0.12241899967193604
1607263797.4204912,187,0.12281300127506256
1607264396.861748,188,0.12107399851083755
1607264998.647397,189,0.120899997651577
1607265605.1486878,190,0.12113600224256516
1607266863.7259395,191,0.12152399867773056
1607267463.274705,192,0.12238200008869171
1607268063.7679904,193,0.12355899810791016
1607268662.0997162,194,0.12361899763345718
1607269254.7849407,195,0.12407699972391129
1607270512.7151737,196,0.12330400198698044
1607271121.907444,197,0.1235240027308464
1607271726.984601,198,0.12384700030088425
1607272334.2662985,199,0.12336999922990799
1607272939.4701352,200,0.12318199872970581
